date,state,district,station,latitude,longitude,elevation_m,rainfall_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_14d_mm,temp_max_c,temp_min_c,wind_kmh
2026-03-25,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.4,19.8,56.3,81.4,22.6,9.7,12.5
2026-03-26,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.9,8.2,57.7,76.1,21.9,10.6,12.9
2026-03-27,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.6,3.9,51.9,64.5,22.2,9.9,13.1
2026-03-28,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,17.0,20.5,52.7,81.0,18.1,11.0,10.3
2026-03-29,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,22.2,39.8,62.5,101.8,19.1,10.1,7.4
2026-03-30,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,13.2,52.4,61.2,113.7,21.8,9.9,12.8
2026-03-31,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,3.8,39.2,60.1,116.3,22.5,13.3,11.2
2026-04-01,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.5,17.5,60.2,116.5,25.1,11.9,11.7
2026-04-02,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.1,5.4,58.4,116.1,25.2,13.6,18.6
2026-04-03,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.4,4.0,60.2,112.1,24.8,13.0,14.0
2026-04-04,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.6,5.1,44.8,97.5,25.1,12.9,12.2
2026-04-05,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.4,4.4,23.0,85.5,25.5,13.4,16.6
2026-04-06,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.0,3.0,10.8,72.0,25.2,11.2,13.7
2026-04-07,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,13.4,14.8,20.4,80.5,22.1,12.3,13.2
2026-04-08,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,9.0,23.4,28.9,89.1,21.0,11.6,12.1
2026-04-09,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,12.2,34.6,40.0,98.4,19.7,11.4,8.0
2026-04-10,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,12.9,34.1,50.5,110.7,18.8,11.3,9.2
2026-04-11,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.9,26.0,49.8,94.6,20.7,10.9,14.2
2026-04-12,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,3.2,17.0,52.6,75.6,22.8,9.9,11.0
2026-04-13,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,5.1,9.2,56.7,67.5,23.4,11.7,11.5
2026-04-14,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,5.8,14.1,49.1,69.5,23.7,12.4,8.1
2026-04-15,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,5.9,16.8,46.0,74.9,22.1,11.8,11.0
2026-04-16,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,17.9,29.6,51.7,91.7,21.8,12.5,11.3
2026-04-17,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,9.3,33.1,48.1,98.6,23.9,13.0,8.1
2026-04-18,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,9.5,36.7,56.7,106.5,24.4,14.4,8.7
2026-04-19,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,12.2,31.0,65.7,118.3,24.2,14.6,9.0
2026-04-20,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.2,22.9,61.8,118.5,25.2,14.1,12.9
2026-04-21,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.1,13.5,56.1,105.2,27.4,15.6,14.9
2026-04-22,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.0,1.3,50.2,96.2,26.1,14.4,12.4
2026-04-23,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.9,2.0,34.2,85.9,24.9,14.6,11.3
2026-04-24,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.1,3.0,26.0,74.1,25.5,14.4,10.3
2026-04-25,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,3.7,6.7,20.2,76.9,25.2,15.1,12.5
2026-04-26,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,15.4,20.2,23.4,89.1,21.7,13.7,8.3
2026-04-27,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,32.9,52.0,55.1,116.9,21.4,14.5,7.8
2026-04-28,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,21.5,69.8,76.5,132.6,22.2,15.2,7.5
2026-04-29,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,40.5,94.9,117.0,167.2,19.2,14.5,5.8
2026-04-30,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,9.3,71.3,124.4,158.6,24.4,13.3,7.2
2026-05-01,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,27.4,77.2,150.7,176.7,21.2,12.9,7.1
2026-05-02,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,30.7,67.4,177.7,197.9,20.6,14.2,9.4
2026-05-03,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,30.8,88.9,193.1,216.5,19.2,14.0,6.0
2026-05-04,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,9.9,71.4,170.1,225.2,22.2,13.8,7.9
2026-05-05,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.2,42.9,150.8,227.3,24.1,13.2,9.3
2026-05-06,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,10.2,22.3,120.5,237.5,22.8,14.0,8.4
2026-05-07,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,13.5,25.9,124.7,249.1,22.0,15.5,8.5
2026-05-08,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,8.1,31.8,105.4,256.1,24.1,14.8,8.7
2026-05-09,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,3.3,24.9,78.0,255.7,22.6,12.9,9.6
2026-05-10,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.1,13.5,49.3,242.4,23.8,14.1,7.7
2026-05-11,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,7.0,12.4,46.4,216.5,21.7,14.7,6.1
2026-05-12,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.4,11.5,46.6,197.4,22.9,12.8,8.6
2026-05-13,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,16.0,25.4,52.4,172.9,23.8,13.7,7.4
2026-05-14,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,11.0,29.4,49.9,174.6,23.6,16.0,9.4
2026-05-15,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,19.2,46.2,61.0,166.4,19.9,16.0,6.8
2026-05-16,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,18.8,49.0,76.5,154.5,23.3,14.4,8.3
2026-05-17,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,19.2,57.2,93.6,142.9,23.7,15.7,9.9
2026-05-18,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,6.9,44.9,93.5,139.9,24.4,15.8,8.1
2026-05-19,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,5.7,31.8,96.8,143.4,24.9,16.5,8.4
2026-05-20,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,4.1,16.7,84.9,137.3,26.0,15.5,8.8
2026-05-21,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,12.2,22.0,86.1,136.0,24.6,17.6,7.7
2026-05-22,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,24.2,40.5,91.1,152.1,25.7,17.4,8.3
2026-05-23,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,8.9,45.3,81.2,157.7,24.4,16.4,7.5
2026-05-24,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.8,35.9,64.8,158.4,25.3,15.9,9.2
2026-05-25,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,26.3,38.0,84.2,177.7,24.0,16.5,12.9
2026-05-26,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,3.2,32.3,81.7,178.5,26.4,15.8,11.5
2026-05-27,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,7.3,36.8,84.9,169.8,24.0,14.2,9.4
2026-05-28,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,8.8,19.3,81.5,167.6,23.0,15.1,9.0
2026-05-29,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,4.4,20.5,61.7,152.8,24.7,16.0,9.1
2026-05-30,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,0.8,14.0,53.6,134.8,24.3,16.4,7.6
2026-05-31,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,26.7,31.9,77.5,142.3,24.6,18.6,6.7
2026-06-01,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,18.4,45.9,69.6,153.8,23.6,18.8,7.0
2026-06-02,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,4.3,49.4,70.7,152.4,24.7,18.3,10.3
2026-06-03,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,4.4,27.1,67.8,152.7,26.7,18.5,8.1
2026-06-04,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,18.9,27.6,77.9,159.4,25.4,17.4,8.2
2026-06-05,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,11.1,34.4,84.6,146.3,23.6,17.3,7.5
2026-06-06,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,8.5,38.5,92.3,145.9,25.2,16.3,7.2
2026-06-07,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,36.6,56.2,102.2,179.7,23.9,16.7,7.6
2026-06-08,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,55.1,100.2,138.9,208.5,24.7,18.2,8.0
2026-06-09,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,14.7,106.4,149.3,220.0,24.3,18.9,7.4
2026-06-10,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,13.6,83.4,158.5,226.3,25.9,18.3,9.2
2026-06-11,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,29.8,58.1,169.4,247.3,23.7,19.0,8.2
2026-06-12,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,22.8,66.2,181.1,265.7,22.8,19.5,5.1
2026-06-13,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,67.6,120.2,240.2,332.5,21.8,19.2,7.0
2026-06-14,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,53.2,143.6,256.8,359.0,22.7,18.8,7.6
2026-06-15,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,38.9,159.7,240.6,379.5,24.5,18.4,9.5
2026-06-16,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,43.0,135.1,268.9,418.2,23.2,18.4,6.5
2026-06-17,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,39.8,121.7,295.1,453.6,23.3,19.2,7.7
2026-06-18,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,10.4,93.2,275.7,445.1,25.1,18.1,7.7
2026-06-19,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,52.5,102.7,305.4,486.5,22.0,19.1,7.6
2026-06-20,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,31.4,94.3,269.2,509.4,24.0,18.2,8.9
2026-06-21,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,46.6,130.5,262.6,519.4,24.8,18.0,7.5
2026-06-22,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,43.6,121.6,267.3,507.9,23.5,19.2,7.0
2026-06-23,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,31.8,122.0,256.1,525.0,24.9,19.0,6.9
2026-06-24,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,33.9,109.3,250.2,545.3,24.7,17.9,8.3
2026-06-25,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,5.6,71.3,245.4,521.1,25.1,19.9,6.7
2026-06-26,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,17.7,57.2,210.6,516.0,25.3,19.6,9.6
2026-06-27,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,28.0,51.3,207.2,476.4,24.1,19.6,7.0
2026-06-28,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,12.8,58.5,173.4,436.0,26.2,18.2,7.0
2026-06-29,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,35.0,75.8,164.8,432.1,23.1,18.5,8.0
2026-06-30,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,21.5,69.3,154.5,410.6,23.3,19.6,5.3
2026-07-01,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,20.9,77.4,141.5,391.7,24.7,19.6,6.3
2026-07-02,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,14.5,56.9,150.4,395.8,27.2,19.6,7.2
2026-07-03,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,6.1,41.5,138.8,349.4,26.7,19.0,7.1
2026-07-04,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.3,21.9,112.1,319.3,29.1,18.6,10.5
2026-07-05,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.5,8.9,100.8,274.2,27.4,19.7,7.6
2026-07-06,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,24.5,27.3,90.3,255.1,27.2,20.0,7.9
2026-07-07,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,56.2,82.2,125.0,279.5,23.4,19.8,5.6
2026-07-08,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,92.7,173.4,196.8,338.3,23.4,19.9,4.6
2026-07-09,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,58.3,207.2,240.6,391.0,22.8,20.8,5.9
2026-07-10,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,30.9,181.9,265.4,404.2,23.8,18.9,7.2
2026-07-11,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,42.2,131.4,306.3,418.4,23.5,20.6,6.7
2026-07-12,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,35.1,108.2,339.9,440.7,24.3,20.5,5.9
2026-07-13,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,30.0,107.3,345.4,435.7,23.8,19.5,9.5
2026-07-14,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,21.3,86.4,310.5,435.5,26.4,18.0,6.2
2026-07-15,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,20.7,72.0,238.5,435.3,27.1,19.3,6.3
2026-07-16,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,38.8,80.8,219.0,459.6,24.5,19.8,6.6
2026-07-17,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,21.3,80.8,209.4,474.8,22.5,19.6,3.6
2026-07-18,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,36.6,96.7,203.8,510.1,23.9,20.5,7.9
2026-07-19,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,56.2,114.1,224.9,564.8,21.3,19.7,3.9
2026-07-20,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,28.3,121.1,223.2,568.6,23.0,19.5,5.6
2026-07-21,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,10.2,94.7,212.1,522.6,24.8,18.9,5.5
2026-07-22,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,17.4,55.9,208.8,447.3,25.3,19.0,7.2
2026-07-23,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,31.3,58.9,201.3,420.3,25.2,19.0,6.7
2026-07-24,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,12.1,60.8,192.1,401.5,24.8,19.3,6.0
2026-07-25,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,6.3,49.7,161.8,365.6,27.1,18.3,8.1
2026-07-26,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,6.1,24.5,111.7,336.6,27.6,18.1,6.7
2026-07-27,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,17.0,29.4,100.4,323.6,26.2,17.4,5.7
2026-07-28,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,10.3,33.4,100.5,312.6,25.7,19.7,6.3
2026-07-29,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,19.0,46.3,102.1,310.9,25.7,19.4,6.9
2026-07-30,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,34.4,63.7,105.2,306.5,23.1,19.1,6.7
2026-07-31,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,68.5,121.9,161.6,353.7,22.6,19.4,7.8
2026-08-01,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,45.5,148.4,200.8,362.6,22.9,18.4,7.4
2026-08-02,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,20.2,134.2,214.9,326.6,23.8,19.0,8.0
2026-08-03,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,46.8,112.5,244.7,345.1,23.8,19.8,6.2
2026-08-04,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,42.2,109.2,276.6,377.1,22.4,20.0,7.1
2026-08-05,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,19.7,108.7,277.3,379.4,22.6,19.8,3.4
2026-08-06,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.7,64.6,245.6,350.8,27.8,17.7,9.8
2026-08-07,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,6.9,29.3,184.0,345.6,25.0,18.9,6.1
2026-08-08,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,19.4,29.0,157.9,358.7,23.8,18.9,6.6
2026-08-09,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,11.6,37.9,149.3,364.2,23.8,18.6,6.3
2026-08-10,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,5.6,36.6,108.1,352.8,26.8,18.4,8.1
2026-08-11,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.1,18.3,67.0,343.6,29.0,19.1,9.4
2026-08-12,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,1.0,7.7,48.3,325.6,27.6,18.8,7.8
2026-08-13,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,12.0,14.1,57.6,303.2,28.0,17.7,7.6
2026-08-14,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,8.5,21.5,59.2,243.2,26.7,18.9,8.3
2026-08-15,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,7.9,28.4,47.7,205.6,27.0,19.4,7.4
2026-08-16,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,10.1,26.5,46.2,195.5,24.8,20.1,6.7
2026-08-17,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,36.5,54.5,77.1,185.2,22.9,19.9,6.4
2026-08-18,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,44.0,90.6,120.0,187.0,25.2,20.3,8.6
2026-08-19,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,50.2,130.7,169.2,217.5,24.7,19.9,6.8
2026-08-20,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,12.0,106.2,169.2,226.8,25.8,19.9,7.5
2026-08-21,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,7.5,69.7,168.2,227.4,27.3,19.3,6.9
2026-08-22,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,4.0,23.5,164.3,212.0,27.1,19.2,8.0
2026-08-23,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,11.0,22.5,165.2,211.4,27.4,18.1,6.4
2026-08-24,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,25.2,40.2,153.9,231.0,24.1,20.3,7.6
2026-08-25,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,23.1,59.3,133.0,253.0,23.8,19.7,6.5
2026-08-26,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,8.7,57.0,91.5,260.7,26.2,18.4,6.4
2026-08-27,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,5.1,36.9,84.6,253.8,25.8,19.7,5.8
2026-08-28,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,6.4,20.2,83.5,251.7,25.6,19.2,7.4
2026-08-29,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.9,14.4,82.4,246.7,27.7,19.3,9.2
2026-08-30,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,2.4,11.7,73.8,239.0,28.5,18.3,8.8
2026-08-31,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,23.0,28.3,71.6,225.5,23.3,20.2,4.5
2026-09-01,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,34.3,59.7,82.8,215.8,21.3,19.7,3.3
2026-09-02,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,47.1,104.4,121.2,212.7,22.6,18.6,4.3
2026-09-03,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,43.1,124.5,159.2,243.8,25.3,18.4,6.5
2026-09-04,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,35.3,125.5,188.1,271.6,24.6,18.5,6.7
2026-09-05,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,49.4,127.8,234.6,317.0,23.1,18.7,5.5
2026-09-06,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,23.2,107.9,255.4,329.2,24.1,18.7,8.1
2026-09-07,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,31.2,103.8,263.6,335.2,24.0,18.2,7.3
2026-09-08,Nagaland,Kohima,Kohima,25.67,94.12,1458.0,17.5,71.9,246.8,329.6,24.8,18.9,6.8
2025-01-01,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,0.0,0.0,0.0,15.5,2.1,7.7
2025-01-02,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,0.0,0.0,0.0,15.9,3.6,8.3
2025-01-03,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,0.0,0.0,0.0,16.3,4.9,7.7
2025-01-04,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,0.0,0.0,0.0,16.9,4.8,9.7
2025-01-05,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,0.0,0.0,0.0,17.0,4.8,7.9
2025-01-06,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,0.0,0.0,0.0,16.7,5.9,9.4
2025-01-07,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,19.9,19.9,19.9,19.9,12.9,3.9,6.5
2025-01-08,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,19.9,19.9,19.9,15.6,3.2,8.8
2025-01-09,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,4.4,24.3,24.3,24.3,12.5,4.2,9.7
2025-01-10,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,2.9,7.3,27.2,27.2,14.5,4.3,10.1
2025-01-11,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,7.3,27.2,27.2,15.7,2.3,9.3
2025-01-12,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,2.9,27.2,27.2,15.3,3.7,8.3
2025-01-13,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,7.1,7.1,34.3,34.3,12.5,2.3,6.5
2025-01-14,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,7.1,14.4,34.3,14.3,1.9,8.9
2025-01-15,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,7.1,14.4,34.3,15.8,3.1,9.6
2025-01-16,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,0.0,10.0,34.3,16.0,5.5,7.0
2025-01-17,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,0.0,7.1,34.3,16.4,5.6,8.0
2025-01-18,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,0.0,7.1,34.3,16.8,4.8,8.7
2025-01-19,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,0.0,7.1,34.3,17.2,4.4,8.5
2025-01-20,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,0.0,0.0,34.3,17.8,4.5,8.4
2025-01-21,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,0.0,0.0,14.4,17.3,5.7,9.4
2025-01-22,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,0.0,0.0,14.4,17.6,5.4,10.1
2025-01-23,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,0.0,0.0,10.0,16.6,5.1,9.8
2025-01-24,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,4.0,4.0,4.0,11.1,14.9,4.9,10.4
2025-01-25,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,7.0,11.0,11.0,18.1,12.5,3.6,10.2
2025-01-26,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.4,11.4,11.4,18.5,16.1,4.6,8.4
2025-01-27,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,7.4,11.4,11.4,16.6,2.7,8.6
2025-01-28,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,7.6,8.0,19.0,19.0,14.7,4.8,8.7
2025-01-29,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,8.7,16.3,27.7,27.7,14.8,6.7,6.4
2025-01-30,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,5.8,22.1,33.5,33.5,13.8,6.0,8.9
2025-01-31,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,1.6,16.1,31.1,35.1,15.8,3.9,11.5
2025-02-01,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,3.0,10.4,27.1,38.1,15.1,4.6,10.9
2025-02-02,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,1.1,5.7,27.8,39.2,16.2,4.7,10.9
2025-02-03,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.9,5.0,28.7,40.1,15.1,4.9,9.2
2025-02-04,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.0,2.0,21.1,40.1,17.6,5.1,10.0
2025-02-05,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,5.4,6.3,17.8,45.5,17.4,5.7,11.4
2025-02-06,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.1,5.5,12.1,45.6,17.6,6.4,9.6
2025-02-07,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.9,6.4,11.4,42.5,17.2,5.8,9.2
2025-02-08,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,8.0,9.0,16.4,43.5,15.1,5.1,10.6
2025-02-09,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,18.8,27.7,34.1,61.9,15.0,5.8,9.5
2025-02-10,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,22.9,49.7,56.1,84.8,13.2,6.2,4.9
2025-02-11,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,0.7,42.4,56.8,77.9,16.8,5.9,8.4
2025-02-12,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,4.0,27.6,55.4,73.2,12.6,5.8,5.1
2025-02-13,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,7.5,12.2,62.8,74.9,13.0,5.7,4.9
2025-02-14,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,15.0,26.5,76.9,88.3,11.9,4.6,7.1
2025-02-15,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,39.7,62.2,108.6,125.0,10.5,5.1,7.5
2025-02-16,Sikkim,East Sikkim,Gangtok,27.33,88.62,1588.0,21.7,76.4,111.5,145.6,14.6,5.3,10.1
